SINDy,HANDI,PSE,gEDMD,SR3
1.22493936e-01,7.27538467e-08,7.27003155e-02,inf,1.22600484e-01
1.24548815e-01,4.36511141e-07,7.52372607e-02,1.39887979e-01,1.24411053e-01
1.22937037e-01,2.35533553e-07,7.24124091e-02,1.36549737e-01,1.22711294e-01
1.20394465e-01,1.56110044e-07,6.88570534e-02,1.32845732e-01,1.20164590e-01
1.17332496e-01,1.31426617e-07,6.46311733e-02,1.29766253e-01,1.17139710e-01
1.14902859e-01,1.28370272e-07,6.11555355e-02,1.26881208e-01,1.14787345e-01
1.14859648e-01,1.27497055e-07,6.11144914e-02,1.26590280e-01,1.14814796e-01
1.17206972e-01,1.11500128e-07,6.43909827e-02,1.29371653e-01,1.17206658e-01
1.19925891e-01,8.13890131e-08,6.84699147e-02,1.32401995e-01,1.19947286e-01
1.21908703e-01,6.58243318e-08,7.17390782e-02,inf,1.21949127e-01
1.23391603e-01,1.61279522e-07,7.37755710e-02,inf,1.23424189e-01
1.25483224e-01,1.04426256e-06,7.66751569e-02,1.50552818e-01,1.25297673e-01
1.24075556e-01,5.34297346e-07,7.45773617e-02,1.39729029e-01,1.23831062e-01
1.22344930e-01,3.18467726e-07,7.24391440e-02,1.35033183e-01,1.22115999e-01
1.20881339e-01,2.39466601e-07,7.04996596e-02,1.33345126e-01,1.20684629e-01
1.20188193e-01,2.16305812e-07,6.92281447e-02,1.32252749e-01,1.20023417e-01
1.20131137e-01,1.89000937e-07,6.91685861e-02,1.32171082e-01,1.19996916e-01
1.20810766e-01,1.25803030e-07,7.03150003e-02,1.33899067e-01,1.20710888e-01
1.22072444e-01,6.89890664e-08,7.20927093e-02,1.36208064e-01,1.22006183e-01
1.23284993e-01,1.55405465e-07,7.38668830e-02,inf,1.23253341e-01
1.24388150e-01,7.10820083e-07,7.52121642e-02,inf,1.24374803e-01
1.26655103e-01,2.56882143e-06,7.78414407e-02,1.49687570e-01,1.26469579e-01
1.25176837e-01,1.45635930e-06,7.63436232e-02,1.44352161e-01,1.24892885e-01
1.23833377e-01,9.36223869e-07,7.50371671e-02,1.37385033e-01,1.23596062e-01
1.22888949e-01,6.96796436e-07,7.40563007e-02,1.35328680e-01,1.22690514e-01
1.22519934e-01,5.61141730e-07,7.35138767e-02,1.35041186e-01,1.22338079e-01
1.22490373e-01,4.01136740e-07,7.35035404e-02,1.35685830e-01,1.22316784e-01
1.22846576e-01,1.90493093e-07,7.40163924e-02,1.37795130e-01,1.22690435e-01
1.23682909e-01,1.05080668e-07,7.48992108e-02,1.40789958e-01,1.23564802e-01
1.24582757e-01,5.68712623e-07,7.59333451e-02,inf,1.24525754e-01
1.25567627e-01,2.40278704e-06,7.69354091e-02,inf,1.25647766e-01
