SINDy,HANDI,PSE,gEDMD,SR3
1.70839414e-01,9.99915681e-01,5.89993011e-01,5.14868882e-02,1.70990655e-01
1.76590608e-01,9.99974636e-01,6.05039590e-01,5.79992931e-02,1.79078391e-01
2.01877912e-01,9.99988457e-01,6.32666947e-01,8.43667910e-02,2.04501198e-01
2.46746443e-01,9.99995305e-01,6.80444402e-01,1.26790050e-01,2.49428734e-01
3.35366809e-01,9.99998849e-01,7.64170382e-01,2.16136814e-01,3.38247667e-01
4.90513354e-01,9.99999960e-01,8.94613315e-01,4.23533167e-01,4.92033398e-01
4.88633988e-01,9.99999941e-01,8.92947806e-01,4.25239303e-01,4.89099863e-01
3.25681046e-01,9.99998698e-01,7.58021267e-01,2.04984689e-01,3.26326766e-01
2.43210046e-01,9.99994020e-01,6.73707138e-01,1.13757958e-01,2.43575926e-01
1.99880695e-01,9.99981912e-01,6.26803373e-01,7.80378709e-02,1.99967199e-01
1.73928380e-01,9.99952036e-01,5.99462447e-01,5.74197083e-02,1.73902726e-01
1.75124983e-01,9.99952036e-01,5.99462447e-01,5.40269875e-02,1.78075697e-01
2.01239658e-01,9.99981912e-01,6.26803373e-01,8.22481919e-02,2.04255074e-01
2.44807410e-01,9.99994020e-01,6.73707138e-01,1.25044553e-01,2.47751386e-01
3.27475084e-01,9.99998698e-01,7.58021267e-01,2.08765314e-01,3.29851077e-01
4.89413975e-01,9.99999941e-01,8.92947806e-01,4.22470700e-01,4.90185574e-01
4.89022292e-01,9.99999960e-01,8.94613315e-01,4.25749342e-01,4.87794692e-01
3.33389121e-01,9.99998849e-01,7.64170382e-01,2.09703501e-01,3.33202929e-01
2.44941800e-01,9.99995305e-01,6.80444402e-01,1.17261375e-01,2.45088432e-01
2.00384606e-01,9.99988457e-01,6.32666947e-01,7.65207237e-02,2.00392822e-01
1.75228199e-01,9.99974636e-01,6.05039590e-01,5.46906012e-02,1.75136828e-01
1.72396306e-01,9.99915681e-01,5.89993011e-01,4.59839956e-02,1.75662409e-01
1.95116138e-01,9.99968097e-01,6.13122157e-01,7.11543086e-02,1.98277699e-01
2.28113784e-01,9.99988916e-01,6.48640383e-01,1.04509342e-01,2.31074793e-01
2.77075916e-01,9.99996426e-01,7.01643987e-01,1.51692429e-01,2.79575421e-01
3.35384224e-01,9.99998749e-01,7.58049037e-01,2.13092445e-01,3.36220835e-01
3.30186536e-01,9.99998827e-01,7.61881353e-01,2.08334497e-01,3.29456063e-01
2.79622289e-01,9.99996899e-01,7.13200441e-01,1.49268311e-01,2.79145039e-01
2.30592044e-01,9.99993055e-01,6.63179090e-01,9.96644073e-02,2.30509579e-01
1.97030623e-01,9.99988441e-01,6.27391827e-01,6.53124124e-02,1.97044247e-01
1.76039041e-01,9.99982875e-01,6.04357137e-01,4.46249874e-02,1.76042231e-01
1.67333182e-01,9.99880403e-01,5.79024915e-01,3.44259998e-02,1.70615208e-01
1.84610075e-01,9.99952186e-01,5.96609541e-01,5.82461962e-02,1.87690986e-01
2.05937443e-01,9.99981472e-01,6.19949515e-01,8.13409252e-02,2.08881321e-01
2.30303501e-01,9.99992090e-01,6.48288594e-01,1.05991452e-01,2.32945292e-01
2.49235541e-01,9.99995215e-01,6.72213075e-01,1.26838877e-01,2.50062967e-01
2.48440126e-01,9.99994595e-01,6.76216798e-01,1.24413333e-01,2.48255791e-01
2.31559115e-01,9.99990624e-01,6.59506613e-01,1.04893614e-01,2.31330347e-01
2.08631096e-01,9.99984769e-01,6.35537523e-01,8.00404880e-02,2.08416459e-01
1.88259532e-01,9.99980808e-01,6.13855243e-01,4.69296830e-02,1.88141482e-01
1.72828916e-01,9.99980193e-01,5.97571858e-01,2.60764520e-02,1.72807932e-01
1.61053805e-01,9.99870856e-01,5.67794173e-01,1.68873836e-02,1.64209850e-01
1.73377348e-01,9.99946230e-01,5.80451834e-01,3.33092039e-02,1.76359470e-01
1.86434978e-01,9.99976854e-01,5.94971509e-01,6.22481643e-02,1.89432885e-01
1.97762303e-01,9.99987447e-01,6.10163909e-01,7.61143935e-02,2.00454419e-01
2.04341741e-01,9.99989163e-01,6.21998979e-01,8.65188051e-02,2.05540819e-01
2.04947488e-01,9.99984746e-01,6.25712974e-01,8.55648805e-02,2.05154135e-01
1.98975685e-01,9.99974309e-01,6.20470635e-01,7.53549113e-02,1.98947856e-01
1.88198276e-01,9.99961975e-01,6.09823371e-01,6.12828057e-02,1.88077934e-01
1.76459750e-01,9.99956594e-01,5.97802161e-01,1.84630210e-02,1.76329026e-01
1.65631403e-01,9.99962234e-01,5.87036743e-01,1.16755538e-02,1.65564681e-01
1.51943497e-01,9.99898843e-01,5.56490941e-01,1.24853695e-02,1.55639511e-01
1.63062814e-01,9.99956856e-01,5.66115837e-01,2.75301454e-02,1.66064699e-01
1.71696922e-01,9.99978464e-01,5.75335834e-01,4.94081625e-02,1.74806726e-01
1.76954268e-01,9.99984020e-01,5.84237491e-01,5.76771536e-02,1.79753347e-01
1.78657755e-01,9.99979728e-01,5.91339083e-01,6.29413335e-02,1.80183923e-01
1.78749589e-01,9.99963870e-01,5.94842740e-01,6.06513580e-02,1.79261472e-01
1.76444976e-01,9.99936077e-01,5.94008995e-01,5.24881943e-02,1.76601324e-01
1.71357558e-01,9.99906376e-01,5.89520192e-01,3.30506322e-02,1.71375571e-01
1.64976943e-01,9.99893321e-01,5.82637130e-01,4.56626453e-03,1.64929798e-01
1.57500360e-01,9.99907218e-01,5.73860631e-01,0.00000000e+00,1.57414942e-01
