SINDy,HANDI,PSE,gEDMD,SR3
1.14588795e-01,4.21185787e-07,6.93013424e-02,1.22344177e-01,1.17097383e-01
1.48574898e-01,1.27261268e-06,9.91449096e-02,1.63536837e-01,1.52040185e-01
1.79687816e-01,4.42654986e-06,1.32287678e-01,1.94426929e-01,1.82842411e-01
1.99758009e-01,1.28263029e-05,1.55444058e-01,2.13169403e-01,2.02587989e-01
2.11851176e-01,2.88527598e-05,1.68931065e-01,2.22300186e-01,2.14425360e-01
2.16913473e-01,1.48910429e-04,1.79899466e-01,2.29647496e-01,2.19447623e-01
2.05698562e-01,8.11659197e-05,1.68018286e-01,2.15951666e-01,2.08186444e-01
1.91928431e-01,3.23377415e-05,1.51952203e-01,2.02165352e-01,1.94380572e-01
1.77135422e-01,1.13881991e-05,1.32494543e-01,1.90531052e-01,1.79524914e-01
1.65605695e-01,5.25719614e-06,1.16512542e-01,1.77396528e-01,1.67965523e-01
1.66895698e-01,4.43298246e-06,1.15272318e-01,1.77769956e-01,1.69632372e-01
1.78945501e-01,5.08916792e-06,1.29350750e-01,1.90429985e-01,1.81659966e-01
1.93809800e-01,5.89620781e-06,1.47846845e-01,2.05349113e-01,1.96268813e-01
2.03530747e-01,4.83938400e-05,1.65634054e-01,2.12297782e-01,2.06095724e-01
1.96378622e-01,2.90164555e-05,1.54310589e-01,2.07045918e-01,1.98930580e-01
1.92707132e-01,1.83786528e-05,1.45960711e-01,2.01822288e-01,1.95169443e-01
1.93363681e-01,1.28420944e-05,1.44834950e-01,2.02054802e-01,1.95838730e-01
1.98243435e-01,7.76659744e-06,1.51319879e-01,2.09521769e-01,2.00797694e-01
2.05816066e-01,7.55333521e-06,1.61166530e-01,2.19333818e-01,2.08381317e-01
2.08244105e-01,3.05628799e-05,1.68047155e-01,2.13127204e-01,2.10753549e-01
2.07109201e-01,1.67073761e-05,1.63195766e-01,2.14859434e-01,2.09544681e-01
2.08240854e-01,6.08804618e-06,1.62297062e-01,2.18226102e-01,2.10664005e-01
2.11361937e-01,7.59799803e-06,1.65442049e-01,2.25879044e-01,2.13857132e-01
2.16007259e-01,4.33008616e-05,1.70853913e-01,2.36630770e-01,2.18580751e-01
