time,x,y,x1,y1,theta_left,theta_right,theta
177.34,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
177.36,41.0,166.0,85.0,171.0,-5.3124747434088455,-5.72774465949459,-6.095399685473129
177.38,39.0,165.0,83.0,171.0,-6.753574035530992,-7.41515931975575,-7.813442638867046
177.4,38.0,164.0,81.0,172.0,-7.460893404075247,-9.12069435456144,-9.091682929218951
177.42,38.0,164.0,81.0,172.0,-7.460893404075247,-9.12069435456144,-9.091682929218951
177.44,38.0,164.0,81.0,172.0,-7.460893404075247,-9.12069435456144,-9.091682929218951
177.46,39.0,165.0,82.0,171.0,-6.753574035530992,-8.26583103645526,-8.240576506082238
177.48,41.0,166.0,84.0,171.0,-5.3124747434088455,-6.569020579415541,-6.526246339664075
177.5,44.0,167.0,87.0,171.0,-3.0857859799995637,-4.061039294829973,-3.9299011857646535
177.52,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
177.54,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
177.56,52.0,170.0,96.0,168.0,3.2102301543761875,3.1240807737854546,3.50271391633156
177.58,55.0,170.0,98.0,168.0,5.691529161200897,4.640236553087444,5.684291843257536
177.6,56.0,171.0,99.0,167.0,6.531292449371197,5.386310423428785,6.553521175726242
177.62,57.0,171.0,100.0,167.0,7.376905826883034,6.124215973821951,7.420217490254381
177.64,58.0,171.0,100.0,167.0,8.228058536859926,6.124215973821951,7.852495573525322
177.66,57.0,171.0,100.0,167.0,7.376905826883034,6.124215973821951,7.420217490254381
177.68,56.0,170.0,99.0,167.0,6.531292449371197,5.386310423428785,6.553521175726242
177.7,54.0,170.0,97.0,168.0,4.8579123883575,3.8861151510795082,4.812920064479217
177.72,51.0,170.0,95.0,169.0,2.396682742483886,2.3542820090047947,2.6277308047274786
177.74,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
177.76,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
177.78,44.0,167.0,87.0,171.0,-3.0857859799995637,-4.061039294829973,-3.9299011857646535
177.8,42.0,166.0,85.0,171.0,-4.578829920920938,-5.72774465949459,-5.663739076254596
177.82,40.0,166.0,84.0,171.0,-6.037414090060587,-6.569020579415541,-6.9562327567731534
177.84,40.0,165.0,83.0,171.0,-6.037414090060587,-7.41515931975575,-7.385313226882942
177.86,40.0,165.0,83.0,172.0,-6.037414090060587,-7.41515931975575,-7.385313226882942
177.88,40.0,165.0,83.0,171.0,-6.037414090060587,-7.41515931975575,-7.385313226882942
177.9,41.0,166.0,85.0,171.0,-5.3124747434088455,-5.72774465949459,-6.095399685473129
177.92,43.0,167.0,86.0,171.0,-3.83656674890328,-4.89164924322208,-4.798163815253449
177.94,45.0,168.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
177.96,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
177.98,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
178.0,52.0,170.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
178.02,54.0,170.0,97.0,168.0,4.8579123883575,3.8861151510795082,4.812920064479217
178.04,55.0,170.0,98.0,167.0,5.691529161200897,4.640236553087444,5.684291843257536
178.06,56.0,170.0,99.0,167.0,6.531292449371197,5.386310423428785,6.553521175726242
178.08,56.0,170.0,99.0,167.0,6.531292449371197,5.386310423428785,6.553521175726242
178.1,55.0,170.0,98.0,167.0,5.691529161200897,4.640236553087444,5.684291843257536
178.12,54.0,170.0,97.0,168.0,4.8579123883575,3.8861151510795082,4.812920064479217
178.14,52.0,170.0,96.0,168.0,3.2102301543761875,3.1240807737854546,3.50271391633156
178.16,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
178.18,48.0,168.0,92.0,170.0,0.0,0.0,0.0
178.2,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
178.22,45.0,167.0,88.0,171.0,-2.3266023880515974,-3.236206574322745,-3.0593391167747637
178.24,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
178.26,43.0,166.0,86.0,171.0,-3.83656674890328,-4.89164924322208,-4.798163815253449
178.28,42.0,166.0,86.0,171.0,-4.578829920920938,-4.89164924322208,-5.231311338617636
178.3,42.0,166.0,86.0,171.0,-4.578829920920938,-4.89164924322208,-5.231311338617636
178.32,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
178.34,44.0,167.0,88.0,171.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
178.36,46.0,168.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
178.38,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
178.4,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
178.42,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
178.44,52.0,170.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
178.46,53.0,170.0,96.0,168.0,4.030723832031606,3.1240807737854546,3.939802299386704
178.48,53.0,170.0,97.0,168.0,4.030723832031606,3.8861151510795082,4.376554450125294
178.5,53.0,170.0,97.0,168.0,4.030723832031606,3.8861151510795082,4.376554450125294
178.52,53.0,170.0,96.0,168.0,4.030723832031606,3.1240807737854546,3.939802299386704
178.54,52.0,170.0,95.0,169.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
178.56,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
178.58,48.0,169.0,92.0,170.0,0.0,0.0,0.0
178.6,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
178.62,45.0,168.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
178.64,44.0,167.0,88.0,171.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
178.66,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
178.68,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
178.7,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
178.72,43.0,167.0,87.0,171.0,-3.83656674890328,-4.061039294829973,-4.364344335611166
178.74,44.0,168.0,88.0,171.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
178.76,45.0,168.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
178.78,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
178.8,48.0,169.0,92.0,169.0,0.0,0.0,0.0
178.82,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
178.84,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
178.86,52.0,170.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
178.88,52.0,170.0,96.0,168.0,3.2102301543761875,3.1240807737854546,3.50271391633156
178.9,52.0,170.0,96.0,168.0,3.2102301543761875,3.1240807737854546,3.50271391633156
178.92,52.0,169.0,96.0,168.0,3.2102301543761875,3.1240807737854546,3.50271391633156
178.94,52.0,169.0,95.0,168.0,3.2102301543761875,2.3542820090047947,3.0653398390135265
178.96,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
178.98,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
179.0,48.0,168.0,92.0,170.0,0.0,0.0,0.0
179.02,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
179.04,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.06,46.0,167.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
179.08,45.0,167.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
179.1,45.0,167.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
179.12,45.0,168.0,89.0,170.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
179.14,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.16,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
179.18,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
179.2,49.0,169.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
179.22,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
179.24,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
179.26,51.0,170.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
179.28,51.0,170.0,95.0,169.0,2.396682742483886,2.3542820090047947,2.6277308047274786
179.3,51.0,170.0,95.0,169.0,2.396682742483886,2.3542820090047947,2.6277308047274786
179.32,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
179.34,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
179.36,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
179.38,48.0,169.0,92.0,170.0,0.0,0.0,0.0
179.4,48.0,168.0,92.0,170.0,0.0,0.0,0.0
179.42,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
179.44,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.46,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.48,46.0,168.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
179.5,46.0,168.0,89.0,170.0,-1.5591451277961852,-2.41742922562959,-2.1868718377182685
179.52,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.54,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.56,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
179.58,48.0,169.0,92.0,170.0,0.0,0.0,0.0
179.6,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
179.62,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
179.64,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
179.66,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
179.68,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
179.7,51.0,169.0,94.0,169.0,2.396682742483886,1.576881695154281,2.1899377149187362
179.72,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
179.74,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
179.76,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
179.78,48.0,169.0,92.0,170.0,0.0,0.0,0.0
179.8,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
179.82,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
179.84,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.86,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.88,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.9,46.0,168.0,90.0,170.0,-1.5591451277961852,-1.604971437897202,-1.7500484082061605
179.92,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
179.94,47.0,169.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
179.96,48.0,169.0,92.0,170.0,0.0,0.0,0.0
179.98,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
180.0,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.02,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.04,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.06,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.08,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.1,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.12,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.14,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.16,48.0,168.0,92.0,169.0,0.0,0.0,0.0
180.18,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
180.2,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.22,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.24,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
180.26,47.0,168.0,90.0,170.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
180.28,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.3,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.32,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
180.34,48.0,169.0,92.0,170.0,0.0,0.0,0.0
180.36,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
180.38,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.4,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
180.42,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.44,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.46,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.48,50.0,169.0,94.0,169.0,1.590317548502103,1.576881695154281,1.752011599806155
180.5,50.0,169.0,93.0,169.0,1.590317548502103,0.7920570921623948,1.3140035827802683
180.52,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.54,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.56,48.0,169.0,92.0,170.0,0.0,0.0,0.0
180.58,48.0,168.0,92.0,170.0,0.0,0.0,0.0
180.6,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
180.62,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.64,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.66,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.68,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
180.7,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
180.72,48.0,168.0,92.0,170.0,0.0,0.0,0.0
180.74,48.0,169.0,92.0,170.0,0.0,0.0,0.0
180.76,48.0,169.0,92.0,170.0,0.0,0.0,0.0
180.78,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
180.8,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.82,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.84,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.86,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.88,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
180.9,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
180.92,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
180.94,48.0,169.0,92.0,170.0,0.0,0.0,0.0
180.96,48.0,169.0,92.0,170.0,0.0,0.0,0.0
180.98,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.0,48.0,168.0,92.0,170.0,0.0,0.0,0.0
181.02,48.0,168.0,92.0,170.0,0.0,0.0,0.0
181.04,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.06,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.08,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.1,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.12,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.14,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.16,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.18,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.2,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.22,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.24,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.26,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.28,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.3,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.32,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.34,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.36,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.38,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.4,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.42,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.44,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.46,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.48,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.5,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.52,48.0,169.0,92.0,170.0,0.0,0.0,0.0
181.54,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.56,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
181.58,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
181.6,49.0,168.0,92.0,169.0,0.7913550032258385,0.0,0.43794658771933925
181.62,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.64,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.66,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.68,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.7,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.72,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.74,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.76,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.78,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.8,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.82,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.84,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.86,49.0,168.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.88,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
181.9,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.92,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.94,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.96,49.0,169.0,93.0,169.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
181.98,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.0,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.02,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.04,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.06,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.08,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.1,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.12,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.14,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.16,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.18,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.2,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.22,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.24,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.26,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.28,48.0,169.0,92.0,170.0,0.0,0.0,0.0
182.3,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.32,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.34,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.36,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.38,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.4,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.42,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.44,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.46,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.48,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.5,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.52,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.54,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.56,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.58,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.6,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.62,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.64,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.66,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.68,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.7,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.72,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
182.74,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.76,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.78,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.8,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.82,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.84,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.86,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.88,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.9,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.92,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.94,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.96,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
182.98,49.0,169.0,93.0,170.0,0.7913550032258385,0.7920570921623948,0.8759648446384176
183.0,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.02,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.04,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.06,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.08,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.1,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.12,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.14,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.16,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.18,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.2,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.22,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.24,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.26,49.0,169.0,92.0,170.0,0.7913550032258385,0.0,0.43794658771933925
183.28,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.3,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.32,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.34,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.36,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.38,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.4,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.42,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.44,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.46,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.48,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.5,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.52,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.54,48.0,169.0,92.0,170.0,0.0,0.0,0.0
183.56,48.0,168.0,91.0,170.0,0.0,-0.7990831790321913,-0.4378237807823959
183.58,47.0,168.0,91.0,170.0,-0.7835580546739713,-0.7990831790321913,-0.8754737029203967
183.6,45.0,168.0,89.0,171.0,-2.3266023880515974,-2.41742922562959,-2.6233187712859154
183.62,44.0,167.0,88.0,171.0,-3.0857859799995637,-3.236206574322745,-3.4948830775148707
183.64,42.0,167.0,86.0,171.0,-4.578829920920938,-4.89164924322208,-5.231311338617636
183.66,41.0,166.0,84.0,172.0,-5.3124747434088455,-6.569020579415541,-6.526246339664075
183.68,39.0,165.0,83.0,172.0,-6.753574035530992,-7.41515931975575,-7.813442638867046
183.7,38.0,165.0,81.0,172.0,-7.460893404075247,-9.12069435456144,-9.091682929218951
183.72,38.0,164.0,81.0,172.0,-7.460893404075247,-9.12069435456144,-9.091682929218951
183.74,38.0,165.0,81.0,172.0,-7.460893404075247,-9.12069435456144,-9.091682929218951
183.76,40.0,166.0,83.0,172.0,-6.037414090060587,-7.41515931975575,-7.385313226882942
183.78,43.0,167.0,86.0,171.0,-3.83656674890328,-4.89164924322208,-4.798163815253449
183.8,47.0,168.0,90.0,171.0,-0.7835580546739713,-1.604971437897202,-1.3128988363757363
